91|'Кировский'|'Дачное'|'Дачный пр.'|7|'3 А'||'05_000091'|'орг-ия с гос. участием'||'хрущевка'|'другое'|1966|'панельные'|5|0|5|50|2495.64|2495.64|2452.64||'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|0|1|1|1|1|0
92|'Кировский'|'Дачное'|'Дачный пр.'|7|'4 А'||'05_000092'|'орг-ия с гос. участием'||'хрущевка'|'другое'|1966|'панельные'|5|0|5|50|2501.02|2501.02|2459.02||'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|0|1|1|1|1|0
93|'Кировский'|'Дачное'|'Дачный пр.'|8|'1 А'||'05_000093'|'орг-ия с гос. участием'||'панельный'|'600 (1-ЛГ-600)'|1975|'панельные'|9|0|6|215|12681.98|12681.98|12280.28|401.7|'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|6|2|2|3|3|0
94|'Кировский'|'Дачное'|'Дачный пр.'|8|'3 А'||'05_000094'|'орг-ия с гос. участием'||'панельный'|'другое'|1974|'панельные'|9|0|5|179|9396.52|9396.52|9352.52||'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|5|2|1|1|1|0
95|'Кировский'|'Дачное'|'Дачный пр.'|8|'4 А'||'05_000095'|'орг-ия с гос. участием'||'панельный'|'другое'|1973|'панельные'|9|0|5|179|9397.19|9397.19|9359.19||'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|5|2|1|1|1|0
96|'Кировский'|'Дачное'|'Дачный пр.'|9|'2 А'||'05_000096'|'орг-ия с гос. участием'||'панельный'|'другое'|1969|'панельные'|9|0|7|251|13284.57|13284.57|12800.17|484.4|'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|7|2|0|1|1|0
97|'Кировский'|'Дачное'|'Дачный пр.'|9|'3 А'||'05_000097'|'орг-ия с гос. участием'||'хрущевка'|'другое'|1966|'панельные'|5|0|7|70|3161.54|3161.54|3161.54||'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|0|1|1|1|1|0
98|'Кировский'|'Дачное'|'Дачный пр.'|9|'4 А'||'05_000098'|'орг-ия с гос. участием'||'хрущевка'|'другое'|1966|'панельные'|5|0|5|50|2497.59|2497.59|2454.89||'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|0|1|1|1|1|0
99|'Кировский'|'Дачное'|'Дачный пр.'|9|'5 А'||'05_000099'|'орг-ия с гос. участием'||'хрущевка'|'другое'|1966|'панельные'|5|0|5|50|2446.15|2446.15|2446.15||'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|0|1|1|1|1|0
100|'Кировский'|'Дачное'|'Дачный пр.'|9|'6 А'||'05_000100'|'орг-ия с гос. участием'||'хрущевка'|'другое'|1966|'панельные'|5|0|5|50|2484.59|2484.59|2442.29||'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|0|1|1|1|1|0
101|'Кировский'|'Дачное'|'Дачный пр.'|9|'7 А'||'05_000101'|'орг-ия с гос. участием'||'хрущевка'|'другое'|1966|'панельные'|9|0|1|54|1977.64|1977.64|1925.34|52.3|'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|1|2|1|1|1|0
102|'Кировский'|'Дачное'|'Дачный пр.'|'10/7'|'Б'||'05_000102'|'орг-ия с гос. участием'||'индивидуальный'|'индивидуальный'|1975|'кирпичные'|9|0|1|73|3307.12|3307.12|2819.12|488|'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|2|2|1|1|1|0
103|'Кировский'|'Дачное'|'Дачный пр.'|'10/7'|'А'||'05_000103'|'орг-ия с гос. участием'||'панельный'|'другое'|1974|'панельные'|9|0|9|322|16411.81|16411.81|16306.31|105.5|'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|9|2|1|2|2|0
104|'Кировский'|'Дачное'|'Дачный пр.'|11|'А'||'05_000104'|'орг-ия с гос. участием'||'кирпичный'|'другое'|1969|'кирпичные'|12|0|2|84|4574.4|4574.4|4188.6|385.8|'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|2|2|2|1|1|0
105|'Кировский'|'Дачное'|'Дачный пр.'|13|'А'||'05_000105'|'орг-ия с гос. участием'||'кирпичный'|'другое'|1969|'кирпичные'|12|0|2|84|4516.3|4516.3|4147.4|368.9|'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|2|2|0|1|1|0
106|'Кировский'|'Дачное'|'Дачный пр.'|15|'А'||'05_000106'|'орг-ия с гос. участием'||'кирпичный'|'другое'|1969|'кирпичные'|12|0|2|84|4412.4|4412.4|4148.7|263.7|'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|2|2|0|1|1|0
107|'Кировский'|'Княжево'|'Дачный пр.'|16|'1 А'||'05_000107'|'орг-ия с гос. участием'||'хрущевка'|'другое'|1965|'панельные'|5|0|7|70|3221.9|3221.9|3179.3||'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|0|1|0|1|1|0
108|'Кировский'|'Княжево'|'Дачный пр.'|16|'2 А'||'05_000108'|'орг-ия с гос. участием'||'хрущевка'|'другое'|1965|'панельные'|5|0|7|69|3263.6|3263.6|3129.2|134.4|'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|0|1|1|1|1|0
109|'Кировский'|'Княжево'|'Дачный пр.'|16|'3 А'||'05_000109'|'орг-ия с гос. участием'||'хрущевка'|'другое'|1965|'панельные'|5|0|7|70|3253.1|3253.1|3167.6|85.5|'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|0|1|1|1|1|0
110|'Кировский'|'Княжево'|'Дачный пр.'|16|'4 А'||'05_000110'|'орг-ия с гос. участием'||'хрущевка'|'другое'|1965|'панельные'|5|0|7|70|3224.3|3224.3|3181.4||'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|0|1|1|1|1|0
111|'Кировский'|'Княжево'|'Дачный пр.'|16|'5 А'||'05_000111'|'орг-ия с гос. участием'||'хрущевка'|'другое'|1968|'панельные'|5|0|5|50|2509.8|2509.8|2449.2|60.6|'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|0|1|1|1|1|0
112|'Кировский'|'Дачное'|'Дачный пр.'|19|'1 А'||'05_000112'|'орг-ия с гос. участием'||'кирпичный'|'другое'|1968|'кирпичные'|9|0|5|248|13613.81|13613.81|11419.01|2194.8|'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|5|2|1|2|2|0
113|'Кировский'|'Дачное'|'Дачный пр.'|19|'5 А'||'05_000113'|'орг-ия с гос. участием'|'под снос'|'хрущевка'|'другое'|1966|'панельные'|9|0|1|53|1955.96|1955.96|1903.56|52.4|'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|1|2|1|1|1|0
114|'Кировский'|'Княжево'|'Дачный пр.'|20|'А'||'05_000114'|'орг-ия с гос. участием'||'хрущевка'|'другое'|1965|'панельные'|5|0|7|70|3259|3259|3173.3|85.7|'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|0|1|1|1|1|0
115|'Кировский'|'Княжево'|'Дачный пр.'|24|'А'||'05_000115'|'орг-ия с гос. участием'||'хрущевка'|'другое'|1965|'панельные'|5|0|5|50|2487.8|2487.8|2445.7||'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|0|1|1|1|1|0
116|'Кировский'|'Княжево'|'Дачный пр.'|26|'1 А'||'05_000116'|'орг-ия с гос. участием'||'хрущевка'|'другое'|1965|'панельные'|5|0|5|50|2539.5|2539.5|2457.3|82.2|'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|0|1|1|1|1|0
117|'Кировский'|'Княжево'|'Дачный пр.'|28|'А'||'05_000117'|'орг-ия с гос. участием'||'хрущевка'|'другое'|1965|'панельные'|5|0|5|50|2499|2499|2456.4||'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|0|1|1|1|1|0
118|'Кировский'|'Княжево'|'Дачный пр.'|30|'1 А'||'05_000118'|'орг-ия с гос. участием'||'хрущевка'|'другое'|1965|'панельные'|5|0|5|50|2492.4|2492.4|2449.9||'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|0|1|1|1|1|0
119|'Кировский'|'Княжево'|'Дачный пр.'|30|'2 А'||'05_000119'|'орг-ия с гос. участием'||'хрущевка'|'другое'|1966|'панельные'|9|0|1|54|1985.6|1985.6|1927.2|58.4|'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|1|2|1|1|1|0
120|'Кировский'|'Княжево'|'Дачный пр.'|32|'А'||'05_000120'|'орг-ия с гос. участием'||'хрущевка'|'другое'|1965|'панельные'|5|0|7|70|3206.6|3206.6|3164||'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|0|1|1|1|1|0
121|'Кировский'|'Дачное'|'Дачный пр.'|33|'1 А'||'05_000121'|'орг-ия с гос. участием'||'кирпичный'|'другое'|1966|'кирпичные'|9|0|5|248|13304.12|13304.12|11388.83|1915.29|'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|5|2|1|2|2|0
122|'Кировский'|'Княжево'|'Дачный пр.'|34|'1 А'||'05_000122'|'орг-ия с гос. участием'||'хрущевка'|'другое'|1965|'панельные'|5|0|7|70|3221.8|3221.8|3178.9||'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|0|1|1|1|1|0
123|'Кировский'|'Дачное'|'Дачный пр.'|35|'А'||'05_000123'|'орг-ия с гос. участием'|'под снос'|'хрущевка'|'другое'|1967|'панельные'|9|0|1|54|1975.5|1975.5|1935.9||'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|1|2|1|1|1|0
124|'Кировский'|'Княжево'|'Дачный пр.'|36|'1 А'||'05_000124'|'орг-ия с гос. участием'||'хрущевка'|'другое'|1965|'панельные'|5|0|7|70|3221.71|3221.71|3181.71||'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|0|1|1|1|1|0
125|'Кировский'|'Княжево'|'Дачный пр.'|36|'2 А'||'05_000125'|'орг-ия с гос. участием'||'хрущевка'|'другое'|1965|'панельные'|5|0|7|70|3267.7|3267.7|3182.2|85.5|'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|0|1|1|1|1|0
126|'Кировский'|'Княжево'|'Дачный пр.'|36|'3 А'||'05_000126'|'орг-ия с гос. участием'||'хрущевка'|'другое'|1965|'панельные'|5|0|7|70|3261|3261|3175.5|85.5|'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|0|1|1|1|1|0
127|'Кировский'|'Княжево'|'Дачный пр.'|36|'4 А'||'05_000127'|'орг-ия с гос. участием'||'хрущевка'|'другое'|1965|'панельные'|5|0|7|70|3248.2|3248.2|3162.7|85.5|'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|0|1|1|1|1|0
128|'Кировский'|'Княжево'|'Дачный пр.'|36|'5 А'||'05_000128'|'орг-ия с гос. участием'||'хрущевка'|'другое'|1965|'панельные'|5|0|7|70|3268.5|3268.5|3183|85.5|'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|0|1|1|1|1|0
129|'Кировский'|'Дачное'|'Дачный пр.'|37|'А'||'05_000129'|'орг-ия с гос. участием'|'под снос'|'хрущевка'|'другое'|1967|'панельные'|9|0|1|54|1972.85|1972.85|1932.45||'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|1|2|1|1|1|0
130|'Кировский'|'Княжево'|'Дачный пр.'|38|'2 А'||'05_000130'|'орг-ия с гос. участием'||'индивидуальный'|'индивидуальный'|1980|'кирпичные'|5|0|4|68|3803.5|3803.5|3654.5|149|'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|0|1|1|1|1|0
131|'Кировский'|'Княжево'|'Дачный пр.'|38|'3 А'||'05_000131'|'орг-ия с гос. участием'||'индивидуальный'|'индивидуальный'|1981|'кирпичные'|5|0|4|68|3755.7|3755.7|3620.7|135|'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|0|1|1|1|1|0
132|'Кировский'|'Дачное'|'Дачный пр.'|6|'2 А'||'05_000132'|'орг-ия с гос. участием'||'панельный'|'1-ЛГ-600-I'|1977|'панельные'|14|0|1|89|3529.82|3529.82|3463.52|66.3|'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|2|2|1|1|1|0
133|'Кировский'|'Дачное'|'Дачный пр.'|23|'3 А'||'05_000133'|'орг-ия с гос. участием'|'под снос'|'индивидуальный'|'индивидуальный'|1948|'панельные'|3|0|2|12|945.1|945.1|945.1||'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|0|1|0|0|0|0
134|'Кировский'|'Дачное'|'Дачный пр.'|23|'4 А'||'05_000134'|'орг-ия с гос. участием'|'под снос'|'индивидуальный'|'индивидуальный'|1951|'панельные'|3|0|2|12|1051.6|1051.6|950.3|101.3|'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|0|1|1|1|1|0
135|'Кировский'|'Дачное'|'Дачный пр.'|23|'5 А'||'05_000135'|'орг-ия с гос. участием'|'под снос'|'индивидуальный'|'индивидуальный'|1949|'панельные'|3|0|2|24|1144.2|1144.2|1144.2||'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|0|1|1|0|0|0
136|'Кировский'|'Дачное'|'Дачный пр.'|23|'6 А'||'05_000136'|'орг-ия с гос. участием'|'под снос'|'индивидуальный'|'индивидуальный'|1951|'панельные'|3|0|2|12|1217.7|1217.7|932.9|284.8|'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|0|1|1|0|0|0
137|'Кировский'|'Дачное'|'Дачный пр.'|23|'7 А'||'05_000137'|'орг-ия с гос. участием'|'под снос'|'индивидуальный'|'индивидуальный'|1951|'панельные'|3|0|2|12|1062.1|1062.1|910|152.1|'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|0|1|1|1|1|0
138|'Кировский'|'Дачное'|'Дачный пр.'|25|'1 А'||'05_000138'|'орг-ия с гос. участием'|'под снос'|'кирпичный'|'другое'|1962|'кирпичные'|5|0|2|40|1601.8|1601.8|1580||'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'|0|1|1|0|0|0
139|'Кировский'|'Дачное'|'Дачный пр.'|25|'3 А'||'05_000139'|'орг-ия с гос. участием'|'под снос'|'кирпичный'|'другое'|1961|'кирпичные'|4|0|2|32|1266.3|1266.3|1266.3||'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'|0|1|1|0|0|0
140|'Кировский'|'Дачное'|'Дачный пр.'|29|'1 А'||'05_000140'|'орг-ия с гос. участием'|'под снос'|'кирпичный'|'другое'|1961|'кирпичные'|5|0|2|40|1559.2|1559.2|1559.2||'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'|0|1|1|0|0|0
141|'Кировский'|'Дачное'|'Дачный пр.'|29|'2 А'||'05_000141'|'орг-ия с гос. участием'|'под снос'|'кирпичный'|'другое'|1961|'кирпичные'|5|0|2|40|1573|1573|1562.9||'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'|0|1|1|0|1|0
142|'Кировский'|'Дачное'|'Дачный пр.'|23|'2 А'||'05_000142'|'орг-ия с гос. участием'|'под снос'|'индивидуальный'|'индивидуальный'|1949|'панельные'|3|0|2|12|918.8|918.8|918.8||'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|0|1|1|0|0|0
143|'Кировский'|'Дачное'|'Дачный пр.'|25|'2 А'||'05_000143'|'орг-ия с гос. участием'|'под снос'|'кирпичный'|'другое'|1961|'кирпичные'|5|0|2|40|1562.8|1562.8|1554.3||'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'|0|1|1|0|1|0
144|'Кировский'|'Дачное'|'Дачный пр.'|27|'2 А'||'05_000144'|'орг-ия с гос. участием'|'под снос'|'индивидуальный'|'индивидуальный'|1961|'кирпичные'|5|0|3|40|1829.7|1829.7|1819.2||'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'|0|1|1|0|1|0
145|'Кировский'|'Дачное'|'Дачный пр.'|29|'3 А'||'05_000145'|'орг-ия с гос. участием'|'под снос'|'кирпичный'|'другое'|1961|'кирпичные'|4|0|2|32|1266.8|1266.8|1266.8||'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'|0|1|1|0|0|0
146|'Кировский'|'Дачное'|'Зины Портновой  ул.'|21|'2 А'||'05_000146'|'орг-ия с гос. участием'||'панельный'|'другое'|1973|'панельные'|9|0|5|179|9646.8|9646.8|9307.6|339.2|'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|5|2|1|1|1|0
